HeadTop_X,HeadTop_Y,HeadTop_Z,HeadFront_X,HeadFront_Y,HeadFront_Z,HeadSide_X,HeadSide_Y,HeadSide_Z
332.0,1385.0,324.0,369.0,1276.0,317.0,294.0,1343.0,240.0
345.0,1378.0,326.0,380.0,1268.0,318.0,301.0,1339.0,242.0
356.0,1374.0,326.0,391.0,1261.0,314.0,305.0,1337.0,242.0
368.0,1369.0,327.0,403.0,1255.0,313.0,312.0,1334.0,244.0
378.0,1364.0,327.0,414.0,1249.0,311.0,318.0,1331.0,243.0
388.0,1359.0,327.0,423.0,1243.0,310.0,327.0,1327.0,243.0
399.0,1353.0,325.0,433.0,1237.0,308.0,336.0,1324.0,240.0
413.0,1344.0,322.0,445.0,1228.0,304.0,347.0,1318.0,235.0
428.0,1331.0,317.0,456.0,1216.0,299.0,359.0,1309.0,226.0
440.0,1320.0,312.0,464.0,1206.0,293.0,371.0,1300.0,219.0
450.0,1313.0,307.0,473.0,1198.0,290.0,383.0,1293.0,214.0
460.0,1307.0,303.0,482.0,1191.0,288.0,395.0,1286.0,209.0
469.0,1300.0,299.0,490.0,1183.0,287.0,407.0,1279.0,204.0
477.0,1297.0,298.0,496.0,1178.0,287.0,417.0,1274.0,201.0
484.0,1294.0,297.0,501.0,1173.0,288.0,426.0,1269.0,198.0
489.0,1290.0,295.0,506.0,1168.0,290.0,435.0,1263.0,198.0
492.0,1286.0,293.0,510.0,1164.0,291.0,441.0,1258.0,197.0
495.0,1284.0,291.0,512.0,1160.0,291.0,447.0,1255.0,197.0
498.0,1281.0,290.0,515.0,1157.0,292.0,453.0,1252.0,197.0
500.0,1279.0,290.0,517.0,1154.0,295.0,458.0,1249.0,197.0
502.0,1277.0,290.0,519.0,1151.0,297.0,462.0,1246.0,198.0
504.0,1275.0,291.0,520.0,1149.0,300.0,466.0,1243.0,198.0
505.0,1272.0,292.0,522.0,1147.0,302.0,469.0,1240.0,199.0
507.0,1270.0,293.0,523.0,1145.0,304.0,472.0,1237.0,200.0
508.0,1267.0,294.0,525.0,1142.0,306.0,474.0,1234.0,201.0
509.0,1264.0,294.0,526.0,1139.0,308.0,476.0,1231.0,202.0
511.0,1260.0,295.0,527.0,1137.0,310.0,478.0,1228.0,203.0
511.0,1256.0,296.0,527.0,1135.0,311.0,479.0,1224.0,205.0
508.0,1253.0,297.0,526.0,1138.0,313.0,477.0,1220.0,205.0
505.0,1253.0,301.0,525.0,1138.0,318.0,478.0,1216.0,206.0
504.0,1250.0,302.0,525.0,1136.0,321.0,479.0,1212.0,207.0
504.0,1249.0,303.0,525.0,1135.0,322.0,480.0,1210.0,208.0
502.0,1247.0,304.0,523.0,1134.0,324.0,481.0,1208.0,209.0
501.0,1245.0,305.0,522.0,1133.0,327.0,481.0,1206.0,210.0
499.0,1244.0,306.0,520.0,1131.0,328.0,481.0,1203.0,213.0
497.0,1243.0,307.0,519.0,1130.0,330.0,481.0,1202.0,214.0
496.0,1242.0,308.0,517.0,1129.0,331.0,481.0,1200.0,216.0
494.0,1241.0,309.0,516.0,1129.0,332.0,480.0,1199.0,217.0
492.0,1239.0,310.0,514.0,1128.0,333.0,479.0,1197.0,219.0
490.0,1238.0,311.0,512.0,1127.0,334.0,478.0,1196.0,220.0
489.0,1237.0,311.0,511.0,1126.0,335.0,477.0,1194.0,222.0
487.0,1235.0,312.0,509.0,1124.0,335.0,475.0,1193.0,223.0
486.0,1233.0,313.0,508.0,1123.0,335.0,474.0,1192.0,224.0
485.0,1232.0,313.0,507.0,1122.0,336.0,472.0,1190.0,225.0
484.0,1230.0,313.0,506.0,1120.0,335.0,471.0,1188.0,226.0
483.0,1228.0,314.0,505.0,1119.0,335.0,469.0,1187.0,226.0
482.0,1226.0,314.0,504.0,1117.0,335.0,468.0,1185.0,226.0
-760.0,1634.0,-46.0,-800.0,1511.0,-88.0,-757.0,1569.0,55.0
-760.0,1634.0,-46.0,-800.0,1511.0,-88.0,-757.0,1569.0,55.0
-760.0,1634.0,-46.0,-800.0,1511.0,-88.0,-757.0,1569.0,55.0
-760.0,1634.0,-46.0,-800.0,1511.0,-88.0,-757.0,1569.0,55.0
-760.0,1634.0,-46.0,-800.0,1511.0,-88.0,-757.0,1569.0,55.0
-760.0,1629.0,-44.0,-798.0,1504.0,-87.0,-759.0,1562.0,57.0
-760.0,1629.0,-44.0,-798.0,1504.0,-87.0,-759.0,1562.0,57.0
-760.0,1628.0,-44.0,-798.0,1504.0,-87.0,-759.0,1561.0,57.0
-760.0,1628.0,-44.0,-798.0,1503.0,-87.0,-759.0,1560.0,57.0
-759.0,1627.0,-44.0,-798.0,1502.0,-87.0,-759.0,1559.0,57.0
-759.0,1626.0,-43.0,-798.0,1501.0,-86.0,-758.0,1558.0,58.0
-759.0,1625.0,-43.0,-798.0,1501.0,-86.0,-758.0,1558.0,58.0
-759.0,1625.0,-43.0,-798.0,1500.0,-86.0,-758.0,1558.0,58.0
-759.0,1624.0,-43.0,-798.0,1500.0,-86.0,-758.0,1557.0,58.0
-759.0,1624.0,-42.0,-797.0,1499.0,-86.0,-758.0,1556.0,58.0
-758.0,1623.0,-42.0,-797.0,1499.0,-86.0,-758.0,1556.0,58.0
-758.0,1623.0,-42.0,-797.0,1498.0,-86.0,-758.0,1556.0,58.0
-758.0,1623.0,-42.0,-797.0,1498.0,-86.0,-758.0,1555.0,58.0
-758.0,1622.0,-42.0,-797.0,1498.0,-86.0,-758.0,1555.0,58.0
-758.0,1622.0,-42.0,-796.0,1497.0,-86.0,-758.0,1554.0,58.0
-758.0,1622.0,-42.0,-796.0,1497.0,-86.0,-757.0,1554.0,59.0
-757.0,1621.0,-42.0,-796.0,1497.0,-86.0,-757.0,1554.0,59.0
-757.0,1621.0,-42.0,-796.0,1497.0,-86.0,-757.0,1554.0,59.0
-757.0,1621.0,-41.0,-796.0,1496.0,-86.0,-757.0,1553.0,59.0
-757.0,1621.0,-41.0,-796.0,1496.0,-86.0,-757.0,1553.0,59.0
-757.0,1620.0,-41.0,-796.0,1496.0,-86.0,-757.0,1553.0,59.0
-757.0,1620.0,-41.0,-796.0,1496.0,-86.0,-757.0,1553.0,59.0
-757.0,1620.0,-41.0,-795.0,1495.0,-86.0,-757.0,1553.0,59.0
-757.0,1620.0,-41.0,-795.0,1495.0,-86.0,-757.0,1552.0,59.0
-756.0,1620.0,-41.0,-795.0,1495.0,-86.0,-757.0,1552.0,59.0
-756.0,1619.0,-41.0,-795.0,1495.0,-86.0,-757.0,1552.0,59.0
-756.0,1619.0,-41.0,-795.0,1495.0,-86.0,-756.0,1552.0,59.0
-756.0,1619.0,-41.0,-795.0,1495.0,-86.0,-756.0,1552.0,59.0
-756.0,1619.0,-41.0,-795.0,1494.0,-86.0,-756.0,1551.0,59.0
-756.0,1619.0,-41.0,-795.0,1494.0,-86.0,-756.0,1551.0,59.0
-756.0,1618.0,-41.0,-795.0,1494.0,-86.0,-756.0,1551.0,59.0
-756.0,1618.0,-41.0,-795.0,1494.0,-86.0,-756.0,1551.0,59.0
-756.0,1618.0,-41.0,-794.0,1494.0,-86.0,-756.0,1551.0,59.0
-756.0,1618.0,-41.0,-794.0,1494.0,-86.0,-756.0,1551.0,59.0
-756.0,1618.0,-41.0,-794.0,1493.0,-86.0,-756.0,1550.0,59.0
-755.0,1618.0,-41.0,-794.0,1493.0,-86.0,-756.0,1550.0,59.0
-755.0,1617.0,-41.0,-794.0,1493.0,-86.0,-756.0,1550.0,59.0
-755.0,1617.0,-41.0,-794.0,1493.0,-86.0,-756.0,1550.0,59.0
-755.0,1617.0,-41.0,-794.0,1493.0,-86.0,-755.0,1550.0,59.0
-755.0,1617.0,-41.0,-794.0,1493.0,-86.0,-755.0,1550.0,59.0
-755.0,1617.0,-41.0,-794.0,1492.0,-86.0,-755.0,1549.0,59.0
-755.0,1617.0,-41.0,-794.0,1492.0,-86.0,-755.0,1549.0,59.0
-755.0,1616.0,-41.0,-793.0,1492.0,-86.0,-755.0,1549.0,59.0
-755.0,1616.0,-41.0,-793.0,1492.0,-86.0,-755.0,1549.0,59.0
-755.0,1616.0,-41.0,-793.0,1492.0,-86.0,-755.0,1549.0,59.0
-755.0,1616.0,-41.0,-793.0,1492.0,-86.0,-755.0,1549.0,59.0
-754.0,1616.0,-41.0,-793.0,1491.0,-86.0,-755.0,1548.0,58.0
-754.0,1615.0,-41.0,-793.0,1491.0,-86.0,-755.0,1548.0,58.0
-754.0,1615.0,-41.0,-793.0,1491.0,-86.0,-755.0,1548.0,58.0
-754.0,1615.0,-41.0,-793.0,1491.0,-86.0,-755.0,1548.0,58.0
-754.0,1615.0,-41.0,-793.0,1491.0,-86.0,-754.0,1548.0,58.0
-754.0,1615.0,-41.0,-793.0,1490.0,-85.0,-754.0,1547.0,58.0
-754.0,1614.0,-41.0,-793.0,1490.0,-85.0,-754.0,1547.0,58.0
-754.0,1614.0,-41.0,-792.0,1490.0,-85.0,-754.0,1547.0,58.0
-754.0,1614.0,-41.0,-792.0,1490.0,-85.0,-754.0,1547.0,58.0
-754.0,1614.0,-41.0,-792.0,1490.0,-85.0,-754.0,1547.0,58.0
-1076.0,1651.0,-609.0,-1127.0,1536.0,-564.0,-972.0,1584.0,-613.0
-1076.0,1651.0,-609.0,-1127.0,1536.0,-564.0,-972.0,1584.0,-613.0
-1076.0,1651.0,-609.0,-1127.0,1536.0,-564.0,-972.0,1584.0,-613.0
-1076.0,1651.0,-609.0,-1127.0,1536.0,-564.0,-972.0,1584.0,-613.0
-1076.0,1651.0,-609.0,-1127.0,1536.0,-564.0,-972.0,1584.0,-613.0
-1037.0,1651.0,-597.0,-1085.0,1533.0,-567.0,-945.0,1586.0,-582.0
-1027.0,1653.0,-582.0,-1076.0,1533.0,-555.0,-938.0,1583.0,-573.0
-1015.0,1655.0,-574.0,-1067.0,1534.0,-548.0,-927.0,1584.0,-565.0
-1001.0,1657.0,-568.0,-1057.0,1535.0,-543.0,-913.0,1587.0,-557.0
-987.0,1656.0,-562.0,-1046.0,1532.0,-539.0,-901.0,1587.0,-548.0
-977.0,1654.0,-557.0,-1033.0,1530.0,-540.0,-897.0,1587.0,-539.0
-968.0,1653.0,-550.0,-1025.0,1529.0,-535.0,-890.0,1587.0,-532.0
-959.0,1652.0,-546.0,-1016.0,1528.0,-532.0,-882.0,1586.0,-525.0
-951.0,1650.0,-543.0,-1009.0,1527.0,-531.0,-877.0,1586.0,-520.0
-944.0,1649.0,-540.0,-1002.0,1525.0,-531.0,-872.0,1584.0,-515.0
-938.0,1648.0,-537.0,-995.0,1523.0,-531.0,-869.0,1584.0,-510.0
-933.0,1646.0,-535.0,-990.0,1522.0,-530.0,-865.0,1583.0,-506.0
-928.0,1645.0,-534.0,-985.0,1520.0,-530.0,-863.0,1581.0,-503.0
-924.0,1643.0,-533.0,-981.0,1518.0,-531.0,-860.0,1580.0,-501.0
-921.0,1642.0,-532.0,-978.0,1516.0,-532.0,-859.0,1579.0,-498.0
-918.0,1640.0,-532.0,-975.0,1515.0,-532.0,-858.0,1578.0,-497.0
-916.0,1639.0,-531.0,-972.0,1513.0,-533.0,-857.0,1576.0,-496.0
-914.0,1637.0,-532.0,-970.0,1512.0,-535.0,-856.0,1575.0,-495.0
-913.0,1636.0,-532.0,-969.0,1510.0,-536.0,-856.0,1573.0,-494.0
-912.0,1634.0,-533.0,-967.0,1509.0,-537.0,-857.0,1572.0,-494.0
-911.0,1633.0,-534.0,-966.0,1507.0,-539.0,-857.0,1570.0,-494.0
-911.0,1631.0,-535.0,-966.0,1506.0,-540.0,-858.0,1569.0,-495.0
-911.0,1630.0,-536.0,-966.0,1504.0,-542.0,-858.0,1568.0,-496.0
-911.0,1629.0,-537.0,-965.0,1503.0,-544.0,-859.0,1566.0,-496.0
-911.0,1627.0,-539.0,-966.0,1501.0,-545.0,-860.0,1565.0,-497.0
-912.0,1626.0,-540.0,-966.0,1500.0,-547.0,-862.0,1563.0,-499.0
-913.0,1624.0,-542.0,-966.0,1499.0,-549.0,-863.0,1562.0,-500.0
-913.0,1623.0,-544.0,-967.0,1497.0,-550.0,-864.0,1560.0,-501.0
-914.0,1622.0,-545.0,-968.0,1496.0,-552.0,-866.0,1559.0,-503.0
-915.0,1620.0,-547.0,-969.0,1495.0,-554.0,-867.0,1558.0,-505.0
-917.0,1619.0,-549.0,-970.0,1494.0,-555.0,-869.0,1556.0,-506.0
-918.0,1618.0,-550.0,-971.0,1492.0,-557.0,-870.0,1555.0,-508.0
-919.0,1617.0,-552.0,-972.0,1491.0,-559.0,-872.0,1554.0,-510.0
-920.0,1616.0,-554.0,-973.0,1490.0,-560.0,-873.0,1552.0,-511.0
-922.0,1614.0,-556.0,-974.0,1489.0,-562.0,-875.0,1551.0,-513.0
-923.0,1613.0,-558.0,-975.0,1488.0,-563.0,-876.0,1550.0,-515.0
-925.0,1612.0,-559.0,-977.0,1487.0,-565.0,-878.0,1549.0,-517.0
-926.0,1611.0,-561.0,-978.0,1486.0,-566.0,-879.0,1547.0,-519.0
-927.0,1610.0,-563.0,-979.0,1485.0,-568.0,-881.0,1546.0,-520.0
-929.0,1609.0,-564.0,-980.0,1484.0,-569.0,-882.0,1545.0,-522.0
-930.0,1608.0,-566.0,-982.0,1483.0,-571.0,-884.0,1544.0,-524.0
-932.0,1607.0,-568.0,-983.0,1482.0,-572.0,-885.0,1543.0,-526.0
-934.0,1606.0,-570.0,-985.0,1481.0,-574.0,-887.0,1542.0,-527.0
-935.0,1605.0,-572.0,-986.0,1480.0,-576.0,-888.0,1541.0,-529.0
-937.0,1604.0,-574.0,-988.0,1479.0,-577.0,-890.0,1540.0,-531.0
-938.0,1603.0,-576.0,-989.0,1478.0,-579.0,-892.0,1539.0,-533.0
-940.0,1602.0,-578.0,-991.0,1477.0,-580.0,-893.0,1538.0,-535.0
-941.0,1601.0,-579.0,-992.0,1477.0,-582.0,-895.0,1537.0,-537.0
-943.0,1601.0,-581.0,-994.0,1476.0,-583.0,-896.0,1536.0,-539.0
-944.0,1600.0,-583.0,-995.0,1475.0,-584.0,-897.0,1535.0,-540.0
-946.0,1599.0,-585.0,-997.0,1475.0,-586.0,-899.0,1535.0,-542.0
-947.0,1599.0,-586.0,-998.0,1474.0,-587.0,-900.0,1534.0,-544.0
-949.0,1598.0,-588.0,-999.0,1473.0,-588.0,-902.0,1533.0,-546.0
-950.0,1597.0,-589.0,-1001.0,1472.0,-590.0,-903.0,1532.0,-547.0
-951.0,1596.0,-591.0,-1002.0,1472.0,-591.0,-904.0,1531.0,-549.0
-953.0,1596.0,-593.0,-1003.0,1471.0,-592.0,-906.0,1531.0,-551.0
-954.0,1595.0,-594.0,-1005.0,1471.0,-593.0,-907.0,1530.0,-552.0
-956.0,1594.0,-595.0,-1006.0,1470.0,-594.0,-908.0,1529.0,-554.0
-957.0,1594.0,-597.0,-1007.0,1469.0,-595.0,-910.0,1529.0,-555.0
-959.0,1593.0,-598.0,-1009.0,1469.0,-596.0,-911.0,1528.0,-557.0
-960.0,1592.0,-599.0,-1010.0,1468.0,-597.0,-912.0,1527.0,-558.0
-961.0,1592.0,-601.0,-1011.0,1468.0,-598.0,-913.0,1527.0,-559.0
-963.0,1591.0,-602.0,-1013.0,1467.0,-599.0,-914.0,1526.0,-561.0
-964.0,1591.0,-603.0,-1014.0,1467.0,-599.0,-915.0,1526.0,-562.0
-965.0,1590.0,-603.0,-1015.0,1466.0,-600.0,-916.0,1525.0,-563.0
-966.0,1590.0,-604.0,-1016.0,1466.0,-600.0,-917.0,1525.0,-564.0
-967.0,1590.0,-605.0,-1017.0,1466.0,-601.0,-918.0,1524.0,-565.0
-968.0,1589.0,-606.0,-1017.0,1465.0,-601.0,-918.0,1524.0,-566.0
-968.0,1589.0,-606.0,-1018.0,1465.0,-602.0,-919.0,1524.0,-566.0
-969.0,1589.0,-607.0,-1019.0,1465.0,-602.0,-919.0,1523.0,-567.0
-970.0,1588.0,-607.0,-1019.0,1465.0,-602.0,-919.0,1523.0,-568.0
-970.0,1588.0,-607.0,-1020.0,1464.0,-602.0,-920.0,1523.0,-568.0
-971.0,1588.0,-608.0,-1021.0,1464.0,-602.0,-920.0,1522.0,-569.0
-971.0,1588.0,-608.0,-1021.0,1464.0,-602.0,-920.0,1522.0,-569.0
-971.0,1587.0,-608.0,-1021.0,1464.0,-602.0,-920.0,1522.0,-569.0
-972.0,1587.0,-609.0,-1022.0,1464.0,-602.0,-920.0,1522.0,-570.0
-972.0,1587.0,-609.0,-1022.0,1464.0,-602.0,-920.0,1522.0,-570.0
-972.0,1587.0,-609.0,-1022.0,1464.0,-602.0,-920.0,1522.0,-570.0
-972.0,1587.0,-609.0,-1022.0,1464.0,-602.0,-920.0,1521.0,-570.0
-972.0,1586.0,-609.0,-1022.0,1463.0,-602.0,-920.0,1521.0,-570.0
-972.0,1586.0,-609.0,-1022.0,1463.0,-602.0,-920.0,1521.0,-570.0
-972.0,1586.0,-609.0,-1022.0,1463.0,-602.0,-920.0,1521.0,-570.0
-972.0,1586.0,-609.0,-1023.0,1463.0,-602.0,-920.0,1521.0,-571.0
-972.0,1586.0,-609.0,-1023.0,1463.0,-602.0,-920.0,1521.0,-571.0
-972.0,1586.0,-609.0,-1023.0,1463.0,-601.0,-920.0,1521.0,-571.0
-972.0,1586.0,-609.0,-1022.0,1463.0,-601.0,-920.0,1521.0,-570.0
-972.0,1585.0,-609.0,-1022.0,1463.0,-601.0,-920.0,1520.0,-570.0
-972.0,1585.0,-609.0,-1022.0,1463.0,-601.0,-920.0,1520.0,-570.0
-972.0,1585.0,-609.0,-1022.0,1462.0,-601.0,-919.0,1520.0,-570.0
-972.0,1585.0,-608.0,-1022.0,1462.0,-601.0,-919.0,1520.0,-570.0
-972.0,1585.0,-608.0,-1022.0,1462.0,-601.0,-919.0,1520.0,-570.0
-972.0,1585.0,-608.0,-1022.0,1462.0,-601.0,-919.0,1520.0,-570.0
-972.0,1585.0,-608.0,-1022.0,1462.0,-601.0,-919.0,1520.0,-570.0
-971.0,1584.0,-608.0,-1022.0,1462.0,-601.0,-919.0,1519.0,-570.0
-971.0,1584.0,-608.0,-1022.0,1462.0,-600.0,-919.0,1519.0,-570.0
-971.0,1584.0,-608.0,-1022.0,1462.0,-600.0,-919.0,1519.0,-570.0
-971.0,1584.0,-608.0,-1021.0,1461.0,-600.0,-918.0,1519.0,-570.0
-971.0,1584.0,-608.0,-1021.0,1461.0,-600.0,-918.0,1519.0,-570.0
-971.0,1584.0,-608.0,-1021.0,1461.0,-600.0,-918.0,1519.0,-570.0
-971.0,1584.0,-608.0,-1021.0,1461.0,-600.0,-918.0,1519.0,-570.0
-971.0,1583.0,-608.0,-1021.0,1461.0,-600.0,-918.0,1518.0,-570.0
-970.0,1583.0,-608.0,-1021.0,1461.0,-600.0,-918.0,1518.0,-569.0
-970.0,1583.0,-608.0,-1021.0,1460.0,-600.0,-918.0,1518.0,-569.0
-970.0,1583.0,-607.0,-1021.0,1460.0,-600.0,-918.0,1518.0,-569.0
-970.0,1583.0,-607.0,-1020.0,1460.0,-600.0,-918.0,1518.0,-569.0
-970.0,1583.0,-607.0,-1020.0,1460.0,-600.0,-917.0,1518.0,-569.0
-970.0,1582.0,-607.0,-1020.0,1460.0,-600.0,-917.0,1517.0,-569.0
-970.0,1582.0,-607.0,-1020.0,1460.0,-600.0,-917.0,1517.0,-569.0
-970.0,1582.0,-607.0,-1020.0,1460.0,-599.0,-917.0,1517.0,-569.0
-970.0,1582.0,-607.0,-1020.0,1459.0,-599.0,-917.0,1517.0,-569.0
-969.0,1582.0,-607.0,-1020.0,1459.0,-599.0,-917.0,1517.0,-569.0
-969.0,1582.0,-607.0,-1020.0,1459.0,-599.0,-917.0,1517.0,-569.0
-969.0,1581.0,-607.0,-1020.0,1459.0,-599.0,-917.0,1517.0,-569.0
-969.0,1581.0,-607.0,-1020.0,1459.0,-599.0,-917.0,1516.0,-569.0
-969.0,1581.0,-607.0,-1019.0,1459.0,-599.0,-917.0,1516.0,-569.0
-969.0,1581.0,-607.0,-1019.0,1458.0,-599.0,-916.0,1516.0,-569.0
-969.0,1581.0,-607.0,-1019.0,1458.0,-599.0,-916.0,1516.0,-569.0
-969.0,1581.0,-607.0,-1019.0,1458.0,-599.0,-916.0,1516.0,-569.0
-969.0,1580.0,-607.0,-1019.0,1458.0,-599.0,-916.0,1516.0,-568.0
-969.0,1580.0,-607.0,-1019.0,1458.0,-599.0,-916.0,1515.0,-568.0
-969.0,1580.0,-606.0,-1019.0,1458.0,-599.0,-916.0,1515.0,-568.0
-968.0,1580.0,-606.0,-1019.0,1458.0,-599.0,-916.0,1515.0,-568.0
-968.0,1580.0,-606.0,-1019.0,1457.0,-599.0,-916.0,1515.0,-568.0
-968.0,1580.0,-606.0,-1018.0,1457.0,-599.0,-916.0,1515.0,-568.0
-968.0,1579.0,-606.0,-1018.0,1457.0,-599.0,-916.0,1515.0,-568.0
-968.0,1579.0,-606.0,-1018.0,1457.0,-598.0,-916.0,1514.0,-568.0
-968.0,1579.0,-606.0,-1018.0,1457.0,-598.0,-915.0,1514.0,-568.0
-968.0,1579.0,-606.0,-1018.0,1457.0,-598.0,-915.0,1514.0,-568.0
-968.0,1579.0,-606.0,-1018.0,1457.0,-598.0,-915.0,1514.0,-568.0
-968.0,1579.0,-606.0,-1018.0,1456.0,-598.0,-915.0,1514.0,-568.0
-968.0,1578.0,-606.0,-1018.0,1456.0,-598.0,-915.0,1514.0,-568.0
-967.0,1578.0,-606.0,-1018.0,1456.0,-598.0,-915.0,1514.0,-568.0
-967.0,1578.0,-606.0,-1018.0,1456.0,-598.0,-915.0,1513.0,-568.0
-967.0,1578.0,-606.0,-1017.0,1456.0,-598.0,-915.0,1513.0,-568.0
-967.0,1578.0,-606.0,-1017.0,1456.0,-598.0,-915.0,1513.0,-568.0
-967.0,1578.0,-606.0,-1017.0,1455.0,-598.0,-915.0,1513.0,-567.0
-967.0,1577.0,-605.0,-1017.0,1455.0,-598.0,-915.0,1513.0,-567.0
-967.0,1577.0,-605.0,-1017.0,1455.0,-598.0,-914.0,1513.0,-567.0
-967.0,1577.0,-605.0,-1017.0,1455.0,-598.0,-914.0,1512.0,-567.0
-967.0,1577.0,-605.0,-1017.0,1455.0,-598.0,-914.0,1512.0,-567.0
-967.0,1577.0,-605.0,-1017.0,1455.0,-598.0,-914.0,1512.0,-567.0
-966.0,1577.0,-605.0,-1017.0,1455.0,-598.0,-914.0,1512.0,-567.0
-966.0,1576.0,-605.0,-1017.0,1454.0,-597.0,-914.0,1512.0,-567.0
-966.0,1576.0,-605.0,-1016.0,1454.0,-597.0,-914.0,1512.0,-567.0
-966.0,1576.0,-605.0,-1016.0,1454.0,-597.0,-914.0,1512.0,-567.0
-966.0,1576.0,-605.0,-1016.0,1454.0,-597.0,-914.0,1511.0,-567.0
-966.0,1576.0,-605.0,-1016.0,1454.0,-597.0,-914.0,1511.0,-567.0
502.0,1594.0,1466.0,527.0,1459.0,1495.0,522.0,1549.0,1362.0
502.0,1594.0,1466.0,527.0,1459.0,1495.0,522.0,1549.0,1362.0
502.0,1594.0,1466.0,527.0,1459.0,1495.0,522.0,1549.0,1362.0
502.0,1594.0,1466.0,527.0,1459.0,1495.0,522.0,1549.0,1362.0
502.0,1594.0,1466.0,527.0,1459.0,1495.0,522.0,1549.0,1362.0
507.0,1606.0,1476.0,533.0,1470.0,1504.0,529.0,1560.0,1371.0
508.0,1606.0,1479.0,534.0,1471.0,1508.0,530.0,1561.0,1373.0
509.0,1607.0,1481.0,536.0,1472.0,1511.0,532.0,1562.0,1375.0
510.0,1610.0,1484.0,537.0,1474.0,1515.0,534.0,1564.0,1377.0
512.0,1613.0,1488.0,539.0,1477.0,1518.0,536.0,1568.0,1380.0
514.0,1618.0,1492.0,541.0,1482.0,1522.0,538.0,1572.0,1385.0
515.0,1620.0,1495.0,542.0,1483.0,1525.0,539.0,1574.0,1388.0
516.0,1623.0,1498.0,544.0,1486.0,1528.0,541.0,1577.0,1390.0
517.0,1626.0,1501.0,545.0,1489.0,1531.0,542.0,1580.0,1393.0
519.0,1629.0,1505.0,547.0,1492.0,1535.0,543.0,1583.0,1396.0
520.0,1633.0,1508.0,548.0,1495.0,1538.0,545.0,1587.0,1400.0
521.0,1635.0,1511.0,549.0,1498.0,1541.0,546.0,1589.0,1403.0
522.0,1638.0,1514.0,550.0,1500.0,1544.0,547.0,1592.0,1405.0
524.0,1642.0,1517.0,552.0,1503.0,1547.0,548.0,1596.0,1408.0
525.0,1645.0,1520.0,553.0,1507.0,1550.0,549.0,1599.0,1411.0
526.0,1648.0,1523.0,554.0,1509.0,1553.0,550.0,1602.0,1414.0
527.0,1651.0,1526.0,555.0,1512.0,1556.0,552.0,1605.0,1417.0
528.0,1655.0,1529.0,556.0,1515.0,1559.0,553.0,1608.0,1420.0
529.0,1658.0,1532.0,558.0,1518.0,1562.0,554.0,1611.0,1422.0
530.0,1661.0,1535.0,559.0,1521.0,1565.0,555.0,1614.0,1425.0
531.0,1664.0,1538.0,560.0,1524.0,1568.0,556.0,1618.0,1428.0
532.0,1668.0,1541.0,561.0,1527.0,1571.0,557.0,1621.0,1431.0
533.0,1671.0,1544.0,562.0,1530.0,1574.0,558.0,1624.0,1434.0
-457.0,1652.0,525.0,-389.0,1537.0,528.0,-503.0,1587.0,444.0
-457.0,1652.0,525.0,-389.0,1537.0,528.0,-503.0,1587.0,444.0
-457.0,1652.0,525.0,-389.0,1537.0,528.0,-503.0,1587.0,444.0
-457.0,1652.0,525.0,-389.0,1537.0,528.0,-503.0,1587.0,444.0
-457.0,1652.0,525.0,-389.0,1537.0,528.0,-503.0,1587.0,444.0
-384.0,1642.0,518.0,-354.0,1532.0,515.0,-427.0,1580.0,455.0
-382.0,1641.0,517.0,-349.0,1530.0,515.0,-423.0,1578.0,455.0
-374.0,1643.0,509.0,-345.0,1530.0,507.0,-412.0,1581.0,452.0
-367.0,1643.0,506.0,-339.0,1529.0,504.0,-404.0,1579.0,453.0
-343.0,1642.0,505.0,-315.0,1528.0,511.0,-377.0,1572.0,448.0
-320.0,1625.0,494.0,-288.0,1509.0,493.0,-353.0,1552.0,447.0
-313.0,1624.0,492.0,-280.0,1507.0,491.0,-345.0,1551.0,445.0
-304.0,1623.0,488.0,-271.0,1503.0,487.0,-336.0,1550.0,445.0
-286.0,1623.0,481.0,-252.0,1491.0,480.0,-306.0,1553.0,442.0
-266.0,1614.0,485.0,-231.0,1481.0,484.0,-291.0,1546.0,444.0
-252.0,1603.0,480.0,-216.0,1471.0,478.0,-277.0,1536.0,440.0
-234.0,1600.0,474.0,-194.0,1467.0,470.0,-260.0,1531.0,431.0
-231.0,1602.0,475.0,-194.0,1468.0,471.0,-255.0,1539.0,436.0
-210.0,1598.0,471.0,-173.0,1463.0,470.0,-237.0,1532.0,434.0
-194.0,1593.0,473.0,-143.0,1470.0,491.0,-219.0,1543.0,432.0
-171.0,1587.0,478.0,-147.0,1455.0,463.0,-193.0,1516.0,432.0
-155.0,1589.0,474.0,-124.0,1459.0,470.0,-175.0,1521.0,433.0
-148.0,1590.0,476.0,-117.0,1460.0,473.0,-167.0,1522.0,437.0
-134.0,1588.0,479.0,-104.0,1460.0,477.0,-154.0,1522.0,440.0
-115.0,1587.0,486.0,-85.0,1460.0,484.0,-137.0,1522.0,444.0
-112.0,1580.0,483.0,-86.0,1454.0,479.0,-132.0,1517.0,451.0
-96.0,1580.0,489.0,-70.0,1456.0,485.0,-118.0,1518.0,454.0
-78.0,1575.0,492.0,-49.0,1452.0,487.0,-101.0,1516.0,456.0
-69.0,1576.0,497.0,-43.0,1454.0,491.0,-92.0,1516.0,463.0
-56.0,1573.0,500.0,-32.0,1453.0,493.0,-82.0,1514.0,467.0
